0,id,tweet,subtask_a,subtask_b,subtask_c
0,74379,@USER Trying to shape opinion. #MockingbirdMedia at it's worse.. Read the comments.. It failed miserably.. #MAGA #GreatAwakening #TheStorm  #WeThePeople  #WWG1WGA  #DrainTheSwamp #ReleaseTheVideo  @USER #MockingbirdMedia #FakeNews  @USER #QAnon #QAnon8chan URL,OFF,TIN,OTH
0,75967,@USER @USER Excuse me? They got what they had before the hurricane.  Expecting tract houses when you had lean to's and expecting honorable people likeTrump with the corruption they continue to vote in?!? Wake up.  He is flushing the swamp here and they need to flush their swamp there.,OFF,TIN,IND
0,19179,@USER @USER @USER @USER as of right now my only solid position is that the NRA has become far too influential in politics and as a result they have delayed the desire for gun control for about 20 years.,OFF,TIN,IND
0,56208,@USER From your lips to God’s ears Antonio. I will do my part. Let’s hope all Conservatives do their part. And stay vigilant at the polls. Dems are desperate. There WILL be fraud.,OFF,TIN,IND
0,62393,@USER God he is terrible.,OFF,TIN,IND
0,28760,@USER Chelsea you like all your me too hysterical radicals ignore facts. you exercise fear mongering. science has helped make sure women and their unborn are safer today. The morning after pill is a great advance and the sanctity of life is more ensured for both mom and baby.,NOT,NULL,NULL
0,80778,@USER @USER @USER Antifa FACIST. Don’t let these mean anti-Americans use a fake title. They are FACIST.,OFF,UNT,NULL
0,33386,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Nice list. Of course I am against gun control. I am also in favor of freedom of religion. People can believe whatever horseshit they like. They just need to keep it out of schools. Creationism has no place in schools.,NOT,NULL,NULL
0,58215,@USER Antifa would burn a Conservatives house down and CNN would be there lighting the torches &amp; throwing gas on the flames.,OFF,TIN,GRP
0,84715,@USER She has not been coached well enough yet.  This whole thing is a scam to delay a vote so that it is a midterm election talking point.  Conservatives should make it a non issue by turning out in record numbers to support MAGA agenda and candidates.,NOT,NULL,NULL
0,99194,@USER @USER Liberals makes America  Sicker,OFF,UNT,NULL
0,20901,@USER @USER Lol another illegal Antifa girl,OFF,TIN,IND
0,90618,@USER @USER #nope... With Mm no way...maybe is time to ask Sky what has gone wrong? Because #Foster from CNN have the book first than KP tweeted about the book...  Liberals... From Trump for Americans to Mm for British... I don't known who is worst,OFF,TIN,GRP
0,97694,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER If we don't destroy the Bush-Clinton Crime family we'll face many more like Obama!!,OFF,TIN,GRP
0,31333,@USER You are abhorrent,OFF,UNT,NULL
0,23159,@USER Ouch!,OFF,UNT,NULL
0,73623,@USER you never were a slave. Spartacus was a slave and a heroic figure. You are neither.,OFF,TIN,IND
0,38116,1. 2 protect Trumpie. 2. 2 increase presidential powers. 3. 2 kill Roe v. Wade. 4. 2 limit voting rights. 5. 2 weaken gun control. 6. 2 deal with religious liberty. Congress is not an august body. They lost that moniker when they went whole hog 4 Trumpism. URL,OFF,TIN,IND
0,95860,@USER @USER Correction: Liberals deliberately distorting.,OFF,TIN,GRP
0,94181,Judge Nap: Get Ready for Another Version of Clarence Thomas-Anita Hill Hearings URL This is #TheLiberalWay STOP the Pathetic Lying #DEMS @USER #MAGA,NOT,NULL,NULL
0,43876,@USER Bullshit! My daughters and I watched the tennis match and sarrena got what she deserved. We are big Williams  fans. No one is above the game.,OFF,TIN,OTH
0,62826,#meDIAtoo Selective putrid outrage ONLY AT Conservatives only BY LIBERALS who want us to know how MORAL they are!!!  Re: Kavanaugh and ANY OTHER REPUB who will stand up against them!! URL,OFF,TIN,GRP
0,49813,@USER She is such a witch.  All she needs is a broom,OFF,TIN,IND
0,85132,@USER @USER @USER What the hell has his location at the time of the shooting got to do with anything? People don't have to be shot to fight for gun control! Usually they can't after the event because they are usually DEAD!,NOT,NULL,NULL
0,84478,@USER @USER She is dickmatized,OFF,TIN,IND
0,28403,@USER Either she is misinformed or has no shame. I’m going with she has no shame.,OFF,TIN,IND
0,27508,@USER @USER @USER No gun laws have prevented the violence in Chicago or DC where laws are far more strict. Gun control laws lead to the deaths of innocent people who can’t protect themselves from criminals.,NOT,NULL,NULL
0,81786,@USER @USER They probably shutdown the @USER website because of the death threats. If she votes yes she’ll most likely get lots of support from #MAGA voters.,OFF,TIN,GRP
0,24726,@USER Get back on your peanut farm old man,OFF,TIN,IND
0,84081,"""@USER Chris, Chris, Chris.... Are you forgetting the mantra of every single libtard pusher of common sense gun control""""? When all guns are outlawed, the criminals will voluntarily give up their guns, out of a sense of compassion.""""""",OFF,UNT,NULL
0,73736,@USER @USER @USER @USER @USER @USER @USER @USER Dont keep signing all this talent for what  so they can be on main event ever week or get lost in the  Shuffle Chad cable is a amazing wrestling  but he is in a tag team with Bobby Rhoode that dont make any sense and people wonder why cody left because he is a main event talent,NOT,NULL,NULL
0,78943,@USER Because only the unhinged liberals that are scared they won't be able to murder their babies are demanding this. The other normal rational people with common sense can see this is just a fake accusation to stall.,OFF,TIN,GRP
0,54753,@USER @USER #Westminster @USER #Tories @USER @USER @USER #Brexiteers #OutOfTheEU @USER We think not #AnnaSourpuss 😠 Best for the #UK 🇬🇧 without a doubt is to #Leave with #NoEUDeal &amp; just get on forging 🌍 trade deals &amp; say to the #EU #FuckEU 💪,OFF,TIN,OTH
0,52890,@USER @USER @USER He is a wonder dog he could have a couple doggie girlfriends,OFF,TIN,IND
0,47943,@USER It also goes to show that all those so called news people that laughed at you are now eating crow. How wonderful it is to watch the looney liberals squirm around like worms drowning in sunshine.,OFF,TIN,GRP
0,12719,@USER @USER The Pope is complicit.   Make no mistake.   Anyone who harms a child . . .,OFF,TIN,IND
0,44448,@USER Please shut up Ontario is seeing what conservatives stand for @USER is not helping you loose this province your never going anywhere.. Not they you will any way your completely out of tune with Canadian Mr. Harper oops I mean Mr. Scheer common mistake you so much alike.,NOT,NULL,NULL
0,12741,@USER @USER @USER @USER Show me a single case where antifa have actually murdered someone.  Because the far right murdered someone at Charlottesville 🤷  Hypocrisy works both ways.,NOT,NULL,NULL
0,28195,@USER @USER @USER gun control! That is all these kids are asking for!,OFF,TIN,OTH
0,80716,@USER The facts of the matter are very plain &amp; basic. This has never happened before in recorded history or on other similarly hit islands in the area. The fact it happened on Donald Trump's watch is unsurprising. He did not support them. He is an abject failure and should be dismissed,OFF,TIN,IND
0,44053,@USER @USER Oh WOW! You look like a 1980's Porn Star #loveit,OFF,TIN,IND
0,74815,@USER Like if you didn’t get fired from ESPN,OFF,TIN,IND
0,86557,"""@USER Step 1: Approach the fascist from behind.""""  I see two problems with this, the first being that it would require the antifa member to recognize their own projection.""""""",NOT,NULL,NULL
0,75054,@USER This is a guy who weaponized the judicial system and IRS to attack conservatives...this is a guy who couldnt grow the ec onomy over 2 percent...this is a guy who said.  Get used to it...its the new norm  This guy is a moron,OFF,TIN,IND
0,78274,@USER Doesn't surprise me. Texans hate Liberals w/ Soros backing.,OFF,TIN,GRP
0,44015,@USER @USER Liberals ruin everything!,OFF,TIN,GRP
0,28260,@USER whats wrong with dead #antifa?  I don't understand I thought the only good antifa was....,OFF,TIN,IND
0,69914,@USER I've said that many times. Liberals and Conservatives are two sides of the same coin and that coin is in the back pocket of the wealthy Canadians.,OFF,TIN,GRP
0,66991,@USER @USER @USER Do yourself a favor and watch this @USER There is still time for you to spit that kool aid out and pay attention to what is happening. You right leaning conservatives are so brainwashed it is sickening.,NOT,NULL,NULL
0,90654,@USER What she is proven??? Lies???,OFF,TIN,GRP
0,23240,@USER Georgia University...your racism and utter lack of tolerance is showing. Higher education is apparently not your goal.,OFF,UNT,NULL
0,84054,@USER @USER @USER Supporting an apartheid state which commits international war crimes. Shame on you.,OFF,TIN,OTH
0,24532,Anything will Help.  Thank you #Patriots #Maga and if you dont hear from me thanking any who help and share its bc im about to loose signal out here in the rain and batt will die so I gotta get to a place to plug in. Thanks again folks and God Bless URL,OFF,TIN,IND
0,26844,@USER Go away,OFF,TIN,IND
0,45346,@USER @USER Trudeau and the metoo movement hahaha. He is on the wrong side there. Funny how questions never went anywhere with Trudeau.,OFF,TIN,IND
0,92615,@USER You’re welcome! Yo! @USER and I were holding up a casual tournament watching you. Good shit!,NOT,NULL,NULL
0,55643,"""@USER @USER (1) Ok lets play this game. Which side"""" is openly advocating for the persecution of a race &amp; promoting segregation? Which is supporting a militant group very similar to Hitlers brown shirts (Antifa)? Which is calling for gun control (even wanted armbands)?""""""",OFF,UNT,NULL
0,33861,@USER I like that after dating for 8 months you finally understand it when I cringe at the word cock lol,OFF,UNT,NULL
0,10734,.@USER : 7 Myths of Democratic Socialism Debunked  URL  #MAGA #KAG,OFF,TIN,IND
0,35515,@USER Don’t judge us Mainers by this (clearly insane) proclamation. He’s off his pins.,NOT,NULL,NULL
0,95600,@USER @USER trump may not be the one who started this mess but he can stop it. If he doesn't he is part of the problem.,OFF,TIN,IND
0,62545,@USER and why do all the issues about Pc only focus on liberals What about conservatives on kneeling on fake patriotism Or Republicans freaking out over an abortion,OFF,TIN,IND
0,93119,WTC This is a threat!!! ..@USER #Maga #QAnon #WakeUpAmerica URL,OFF,TIN,IND
0,32028,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 🙄 Are you really serious?! Comparing some of the most prestigious positions in the nation with being a slave? You just keep proving your ignorance &amp; inability for logical thought! #MAGA,OFF,TIN,GRP
0,42594,"""@USER @USER Daniels said her job does not reflect her character, really. She is a cheap, sleezy porn lap dancer. The is no high road"""" to take in that type of job""""""",OFF,TIN,IND
0,89906,@USER Hope they're brushed up on their very large negative numbers!,OFF,TIN,IND
0,62079,@USER @USER is a very lost soul! His father f**ked him up real good!,OFF,TIN,IND
0,17891,@USER BUT MR. JOHN KERRY POTUS IS GETTING THE JOB DONE IN SPITE OF DEMOCRATS LIKE YOU WHO GROVELED TO THE IRANIAN MULLAH AND TRIED TO BUY HIM OFF WITH PALLETS OF CASH &amp; RELEASING FROZEN FUNDS! YOU &amp; OBAMA’S CROOKED DEAL HAS HELPED FUND TERRORISM WORLDWIDE! TAKE A WALK INTHE WOODS W/HRC,OFF,TIN,IND
0,83207,@USER why do conservatives always assume that a women making these allegations is lying?,NOT,NULL,NULL
0,64664,2 hours at midnight and she said she is not a call girl?  -Awkward!,OFF,UNT,NULL
0,89799,Impeach Trump and #MAGA,OFF,TIN,IND
0,80183,A cute girl that I've had a crush on since earlier this year just called me funny and I want to throw up,OFF,TIN,IND
0,81640,@USER Yes mothers now this is what the deranged left will make you do to your little boys! Are we really going to let this happen? Pure EVIL! #VoteDemsOut #MAGA #2020 #ConfirmJudgeKavanaugh @USER URL,OFF,TIN,GRP
0,43978,@USER This is why we need gun control,OFF,TIN,OTH
0,64667,@USER Alex this is so fuckin beautiful,NOT,NULL,NULL
0,16666,@USER @USER She is a horrible at her job...maybe that's why her career is dying...,OFF,TIN,IND
0,37089,@USER And I you ya sexy lady you ♡,OFF,TIN,GRP
0,26050,@USER The UNHINGED REPUBLICAN PARTY I have a question why do you want the wall and not gun control in America  when a illegal immigrant does something the UNHINGED REPUBLICAN PARTY talk about the wall but when a school shooting happens the UNHINGED REPUBLICAN PARTY is mute,OFF,TIN,IND
0,12422,@USER @USER You are an embarrassing citizen!!,OFF,TIN,IND
0,57128,@USER The guy is not even a white Romanian he is a gypsy!,OFF,TIN,IND
0,48534,@USER @USER I'm also a Prohibited Possessor thanks to Obama and his every soldier has  PTSD crazy administration.Can't get life insurance either.Still support the NRA and the work they do for gun rights.Hoping Trump will fix the wrongs of labeling veterans as a means to back-door gun control,OFF,TIN,IND
0,30255,@USER BETO A DANGEROUS MAN!  I TOLD YOU A HIT AND RUN DRIVER WOULD STAND UP FOR YOU AND ME! ITS LIKE HE HIT US WITH ILLEGALS NOW WANTS TO RUN!  HELL NO!,NOT,NULL,NULL
0,19267,@USER Dumb kid,OFF,TIN,IND
0,62418,"""@USER I tear up from laughing so hard every single time I see this. Priceless. CNN should scoop him up for ANTIFA rallies and weather stories. Creative cameraman job at worst. Elaine would say this guy is sponge worthy"""" Come on CNN, hire this guy as a creative consultant at least.""""""",NOT,NULL,NULL
0,72124,@USER Where is the gun control crowd now that illegal immigrants are waltzing into our country heavily armed,OFF,TIN,GRP
0,14263,@USER @USER Guess who is really perpetuating all this garbage??  LIBERALS,OFF,TIN,GRP
0,69601,"""@USER PPL need to remove the name trump"""" &amp; put his shadow unelected administration are doing X Y &amp; Z. As anonymous said they are running the WH. Not taking away from spawns own complicity however if you think he is making decisions alone you are fooling yourself.""""""",NOT,NULL,NULL
0,53870,@USER Ummm.   You are one of those people that shouldn’t be there.  😂,OFF,TIN,IND
0,36654,@USER @USER With Democrat's Sociability Quotient it's no wonder Democrats think about Gun Control all the time!,OFF,TIN,GRP
0,81430,@USER America is better than swamp crud like YOU!,OFF,TIN,IND
0,78577,@USER @USER @USER Did you just say he? HE has a female name. He is actually a she. Actually get your facts right before making a stupid statement. Everyone knows the game gets stale after a few months and the new DLC makes it interesting again.,OFF,TIN,IND
0,62012,@USER But couldn’t take care of Racism that was created during his presidency...  never heard the words Equality come out of his mouth.   We are a melting pot!!!,NOT,NULL,NULL
0,44023,@USER Unless he is like that old skin bag Cher.  She just coming back and coming back. #stretchedface,OFF,TIN,IND
0,68570,@USER @USER @USER Not crazy but given she is my wife I feel unqualified to give an unbiased answer lol,NOT,NULL,NULL
0,75100,@USER The GOP has blood on their hands. GUN CONTROL!!!,OFF,TIN,IND
0,46787,@USER Dear Andrew I saw the endorsement by Cory Booker the both of you are made for each other secondly you're view are so far left since you and Cory both hate the President secondly you're a moron running against Rick Scott I hope get beat so bad,OFF,TIN,IND
0,63941,@USER Another INSANE O.. appointees.. AMOUNTING TO NUT N.. JWB.. the next ONE    Could be real famous.. former..first BLACK president.. OR former first BLACK lady... JUST SAYN IT...and FREEDOM OF SPEECH... r my Am O!!,OFF,TIN,IND
0,58670,"""@USER So she is using the feminist card as a excuse for her behavior in not getting what she wanted when the other competitor that she played was a A WOMAN"""" who just was simply better than her today. Every woman in that room who applauded to that nonsense I feel sad for you.""""""",OFF,TIN,GRP
0,14175,@USER @USER @USER they are bullshit stats. but say isn't london the murder capital of europe now? that gun control working right? germany having some SERIOUS crime problems. maybe u should take care of business at home be4 u start tweeting about the US,OFF,TIN,OTH
0,61775,@USER is the main muckspreader for @USER and do not be surprised about the various twists and turns of the #Fake #Novichok stories URL,NOT,NULL,NULL
0,65156,@USER @USER Even Kavanaugh said Roe v Wade is a settled law. She is spewing a narrative that does not exist. Trump also said the same.,OFF,TIN,IND
0,99416,@USER I know!! So upsetting 😭😂,OFF,TIN,IND
0,36200,@USER just censored the @USER #Qanon merchandise. Really Zazzle? Meanwhile communism and Antifa merch are allowed on your site. The constitution of the USA means nothing to you? Well done. @USER time to take our merch elsewhere. #WWG1WGA URL,OFF,TIN,GRP
0,55444,@USER @USER I don’t give a damn about a “tough” niggah 😂,NOT,NULL,NULL
0,84667,@USER @USER @USER @USER The Institution only let her tweet when she behaves. She is a Window Licker!!!!,OFF,TIN,IND
0,32210,@USER @USER that's hilarious.... let those #PuertoRicans legalize pot so they can forget about their problems after #HurricaneMaria...🇺🇸💵😏🤣  #ThursdayThoughts #ThursdayMotivation #resistance #resist #MAGA #Military #veterans #TCOT #ThisIsAmerica URL,OFF,TIN,OTH
0,49740,@USER @USER make yourself useful and  go bury your head in the sand.,OFF,TIN,IND
0,43081,@USER @USER @USER @USER @USER Ummm theres video of it and the coach literally admitted to it lmao. Maybe read before having strong shitty opinions,OFF,TIN,IND
0,19121,@USER Shouldve played saint marie instead of london docks. Saint was ass for me 👌,NOT,NULL,NULL
0,46849,@USER You are a hero!! URL,OFF,UNT,NULL
0,45592,@USER But honestly the cameras suck ass they're great if you don't zoom in,NOT,NULL,NULL
0,39461,@USER @USER I'm all for gun control use both hand's,OFF,UNT,NULL
0,45691,@USER Another has been trying to get back in the spotlight Paul McCartney go back to England shut up,OFF,TIN,IND
0,80570,@USER @USER Truly has got to be the most idiotic thing I've ever seen.,OFF,UNT,NULL
0,71786,@USER @USER @USER @USER Using that thought/conspiracy then it would be safe to argue that the liberals have concocted this and are stalling in order to help the liberals interest in that. The perfect pawn would play fearful of  the process thereby helping confuse &amp; prolong the process.,OFF,TIN,OTH
0,93870,Understand the meaning of America by reading Creating the Declaration of Independence by @USER and share your knowledge of the American Creed with your fellow citizens. URL #MAGA #KAG @USER @USER @USER @USER,OFF,TIN,OTH
0,12295,@USER @USER shut that wanker up,OFF,TIN,IND
0,49845,@USER I'M SO FUCKING READY,NOT,NULL,NULL
0,70403,@USER @USER @USER @USER @USER Sorry to break it to you but the god of the bible is actually just a lesser god from the ancient Sumerian and Babylonian religions. The bible itself isn't unique in it's claims nor is it unique in it's inability to substantiate said claims. Try again.,OFF,TIN,OTH
0,94759,@USER @USER Carlson showed us exactly who he is - a slimeball Fox representative. Fox watchers who love his views ate it up. Normal intelligent people were disgusted by his tactics.  Loved that Avenatti laughed in his face.,NOT,NULL,NULL
0,87429,@USER you at the prospects game? #fatbastard,OFF,TIN,IND
0,35524,Was this a threat from @USER #DangerousDemocrats #maga URL,OFF,TIN,OTH
0,31194,@USER You kept a SCJ seat open for over a year with Merrick Garland. It is not fair to push Kavanaugh thru. He is the most unpopular nominee ever. The American people deserve better than this. The woman deserves better than this.,OFF,TIN,IND
0,94310,@USER @USER @USER Snowflakes are liberals,OFF,TIN,GRP
0,42115,@USER Cher is helping Republican party by her unhinged rants...,OFF,TIN,IND
0,83927,@USER Booo.  Hooo hoo  who raised these spoiled brats ?,OFF,TIN,GRP
0,43332,8/ . Liberals Just Pull Kavanaugh....the next guy will be fine  Me: You Democrats are so obvious. You are gonna smear everybody and call them a rapist. URL,NOT,NULL,NULL
0,28518,@USER Then your gonna get bitten,OFF,TIN,IND
0,78443,*pats tears* Gosh..... Dammit *sniffs* *sighs* My baby-* sniffs* She just doesn't deserve this💔😭. She is so precious and I- URL,OFF,UNT,NULL
0,12856,@USER where did you dig this one from? She is dope sha,OFF,TIN,IND
0,27506,@USER @USER @USER @USER @USER @USER Aalayah...I cannot express  enough how proud I am of you and your classmates. I truly believe your hard work will be the turning point in gun control!!It is definitely time for the old white boys club to step aside and listen to the young people who have suffered because of them.,NOT,NULL,NULL
0,75696,@USER @USER Hollywood and media make jokes about Jesus and Christians and think that's hilarious but turn every innocent joke conservatives tell in to an outrage. Typical of reprobates.,OFF,TIN,OTH
0,79718,-Conservatives cut police funding -person complains about crime -person votes conservative to tackle crime  ?,OFF,UNT,NULL
0,72850,@USER Eric Holder was the perfect Att Gen for the OBama administration. Not an ounce of human decency in his bones.,NOT,NULL,NULL
0,10434,@USER Sen Tim Kaine is ecstatic his basement boy son has found his niche working for the FBI as a Black op coordinating &amp; joining Antifa terrorist organization! URL,NOT,NULL,NULL
0,59690,Alert: Candace Owens Was Just Attacked By Antifa URL,OFF,TIN,IND
0,40587,53 high school students murdered in Texas with 9mm Taurus semiautomatic. The NRA calls gun control research 'unethical'.,NOT,NULL,NULL
0,86753,@USER @USER @USER @USER You are two nutcases. Obviously. URL,OFF,TIN,GRP
0,85456,@USER Nope; I was fortunate to be online when he posted it. Sounded like bullshit to me at first too until a few other celebs chimed in.  Daffy,NOT,NULL,NULL
0,48774,@USER You hear something he is not saying  but they did drink supposedly at that school in the 80s which was  18 in 79. This tales is 1982 when limits moved to 21 but there is a girl 15 accusing a boy 17 of everything but sex. If you think it is rape prosecute it. Do not imply boy lies,OFF,UNT,NULL
0,14271,@USER What death threats? Antifa is not sitting outside her house like they have with Republicans. Why did she scrub all her social media?,OFF,TIN,IND
0,60939,Pretending you have dementia to own the libs #MAGA URL,OFF,TIN,IND
0,44884,6 people are dead after shooting spree in California @USER URL                     @USER so those thoughts &amp; prayers are working good for gun control,OFF,UNT,NULL
0,76596,@USER Fake news. .,OFF,TIN,OTH
0,68367,@USER Shitttt. I do &amp; does.,OFF,UNT,NULL
0,33714,@USER @USER The US Open has treated her poorly with the whole controversy over her outfit.  Bottom line is she was treated differently because she is a women of color and this would never happen to a man.  The USTA better soon recognize that she IS women’s tennis and act accordingly!!,OFF,TIN,OTH
0,19700,@USER @USER The AWB had no effect on crime. That's why it was not resigned into law 10 years after it was 1st signed and allowed to sunset. It also was the beginning of the end for Clinton and his corrupt administration. I love when they screech gun control! It means they lose in elections!,NOT,NULL,NULL
0,51499,@USER Eric Holder is guilty of killing a border patrol officer!!!,OFF,TIN,IND
0,34182,@USER you are not welcome,OFF,TIN,IND
0,10039,@USER Childish and unprofessional.,OFF,TIN,IND
0,76548,@USER Didn’t break rules. Had permission. A liar.,NOT,NULL,NULL
0,56099,What if I told you there's a group in Israel &amp; in America that has been controlling US foreign policiy for decades using spie lies &amp; quasi blackmail schemes. would you believe me? #MAGA #AmericaFirst @USER The @USER @USER URL,OFF,TIN,IND
0,33734,@USER I really hope you don’t block me until after next Monday. I want to see this page’s reaction when Kavanaugh gets confirmed to the Supreme Court. That gun control is effectively dead.,OFF,TIN,IND
0,99289,"""@USER @USER Funny how on top of things"""" you are trying to show you are when its white republicans in the path of the storm. An entire Island was just left to fend for its self for 13 days before help arrived.  Trump is a FAKE PRESIDENT""""""",OFF,UNT,NULL
0,10621,@USER @USER I’m not a muppet. I’m a 6’2” 215 lbs voter who is of Puerto Rican decent that doesnt take BS from white liberals like you.,OFF,TIN,GRP
0,33600,@USER @USER when robyn posts a selfie the world stops for a moment to appreciate it,OFF,TIN,IND
0,67789,@USER Bullshit.,NOT,NULL,NULL
0,34345,@USER Cause the CIA and FBI WAS good at the time to cover up the greatest corruption ever made by Hussein Obama administration. It’s all coming out All involved with the Deep State.,NOT,NULL,NULL
0,40498,@USER He's another one of the puke pool!! It's getting pretty full I can tell you that for sure!!!,OFF,TIN,IND
0,52570,No. I respect him for sticking up for his wife but let's not forget that he's running around screaming MAGA &amp; said slavery sounds like an option to him. URL,OFF,TIN,OTH
0,85216,@USER My friend is involved in the gun control movement-had the same discussion with her. She really believes semi automatic guns aka “ Assault Rifles” spray bullets with one trigger pull. Total ignorance,OFF,TIN,IND
0,93914,@USER @USER ...I happen to know of your wayward conversations with Patricia Hewitt and hooking back up with the very same Liberals you are who sold us out to this. Go on. Tell me how your continued complicity isn't part of this. You have stoked this too. Disgusting.,NOT,NULL,NULL
0,14223,@USER @USER Is no one considering the fact that Russia might be using Antifa to spread black propaganda??? Remember the Berlin Wall???,OFF,TIN,OTH
0,57174,@USER I loved her since victorious. She was my first girl crush but when I first heard The Way I became a hardcore stan.,OFF,TIN,IND
0,57426,@USER That is a lot of guilt for Tucker to take upon himself. Surely he is not the only on at fault?,OFF,TIN,IND
0,87251,@USER @USER @USER @USER @USER That explains why some leftists were also shadowbanned.,OFF,TIN,GRP
0,27008,@USER @USER When he's not imparting these gems Michael Moore is stuffing his face.,OFF,TIN,IND
0,50733,10 high school students murdered in Dallas with WASR-10 Century Arms rifle. The NRA calls gun control research 'unethical'.,NOT,NULL,NULL
0,66460,@USER More I think about this one--it feels like a story trap. People go nuts and complain--talk about gun control which Cruz could then use to fire up his base claiming that they want to take away 2A rights all because of a couple of shells.,NOT,NULL,NULL
0,93307,@USER He’s there to talk about bail money 😂😂😂😂😂😂😂 Well at least he got a hell of a meal out of the trip into town.,NOT,NULL,NULL
0,20500,@USER Do I care 🚫pe.  Hope they fold like a cheap table.  Wonder what the spoiled primadonnas do when their huge salaries can't be made.  Bet it won't be bailed out like GM &amp; Too Big To Fail Banks were,OFF,TIN,IND
0,20076,@USER She is a war criminal. By the Nuremberg standard Clinton and every other SoS and Pres should be behind bars.,NOT,NULL,NULL
0,75968,@USER @USER Too bad Antifa crashes GOP townhalls.,OFF,TIN,IND
0,85315,@USER @USER Sloppy and pathetic.,NOT,NULL,NULL
0,63085,@USER @USER @USER @USER @USER @USER @USER What a stupid incompetent devious and toxic PM! May haven't you forgotten 17.4 million voters? Betray us at your peril! You are eroding faith in democracy + destroying Tory Party! You should go URL,NOT,NULL,NULL
0,44025,@USER How about corrupt PR government officials.,NOT,NULL,NULL
0,57823,"""@USER Evidently they don't care that their study"""" is flawed from the start. They just parrot the misleading info from Everytown &amp; all the other leftist gun control addicts/sites.""""""",OFF,TIN,IND
0,83715,@USER Jonah hill ratted your sorry ass out wdym,NOT,NULL,NULL
0,60779,@USER That was Awesome. I love hearing you destroy the Liberals but most of all Trudeau,OFF,TIN,GRP
0,76453,@USER @USER @USER @USER You can make fun of liberals that come up with fake stories.,NOT,NULL,NULL
0,87013,@USER Yet the number of applications from liberals that were rejected was higher then yours.  You sound salty that the liberals had more people looking for use this program but you guys just had people with worst values.,NOT,NULL,NULL
0,80930,@USER I heard ur cock was big and lonely,OFF,TIN,IND
0,94232,@USER @USER @USER @USER @USER not the point ~although it is  a convenient excuse for conservatives to assume if ones against trump then tbey ate for for clinton which is just asinine. 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,OFF,TIN,IND
0,55208,@USER He needed his brains on the sidewalk,NOT,NULL,NULL
0,43241,@USER @USER And - on reflection -  I is a sycophantic twat   But that does not mean he is wrong,OFF,TIN,IND
0,81520,@USER The hypocrisy of the #NEverTrump movement exposed. We hate Trump but thumbs up for his vile policies and anti abortion SCOTUS pick.  Why liberals claim them as our allies boggles my mind.,NOT,NULL,NULL
0,44840,@USER Clearly that man must have been blind.  But thanks for being not only a beautiful woman on the outside but being a kick ass one on the inside as well.  I know there are many woman applauding your post along with me.,NOT,NULL,NULL
0,10605,@USER They should. Hopefully voters will realise that they could have ended this shitshow well before the midterms.,OFF,TIN,GRP
